nom_departement;nom_zone;nom_station;code_station;polluant;niveau;unite;mesure;etat;date;TZ
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;5;microg/m3;"moyenne journalière";V;2020-06-03;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;4;microg/m3;"moyenne journalière";V;2020-06-04;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;2;microg/m3;"moyenne journalière";V;2020-06-05;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;1;microg/m3;"moyenne journalière";V;2020-06-06;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;3;microg/m3;"moyenne journalière";V;2020-06-07;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;3;microg/m3;"moyenne journalière";V;2020-06-08;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;4;microg/m3;"moyenne journalière";V;2020-06-09;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;10;microg/m3;"moyenne journalière";V;2020-06-10;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;5;microg/m3;"moyenne journalière";V;2020-06-11;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;5;microg/m3;"moyenne journalière";V;2020-06-12;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;8;microg/m3;"moyenne journalière";V;2020-06-13;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;6;microg/m3;"moyenne journalière";V;2020-06-14;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;10;microg/m3;"moyenne journalière";V;2020-06-15;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;4;microg/m3;"moyenne journalière";V;2020-06-16;UTC
Loire-Atlantique;"Basse Loire";Bossenes;46;NO2;8;microg/m3;"moyenne journalière";V;2020-06-17;UTC
